Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2024-08-08,2024-08-12 21:13 CEST,BIS,"https:/data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.AR?","https:/data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.AR?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2016-07-31,F:Free,,A:Normal value,129.49
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2016-08-31,F:Free,,A:Normal value,128.57
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2016-09-30,F:Free,,A:Normal value,128.27
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2016-10-31,F:Free,,A:Normal value,130.26
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2016-11-30,F:Free,,A:Normal value,134.32
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2016-12-31,F:Free,,A:Normal value,132.51
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-01-31,F:Free,,A:Normal value,131.54
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-02-28,F:Free,,A:Normal value,134.95
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-03-31,F:Free,,A:Normal value,138.75
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-04-30,F:Free,,A:Normal value,143.38
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-05-31,F:Free,,A:Normal value,142.04
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-06-30,F:Free,,A:Normal value,140.56
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-07-31,F:Free,,A:Normal value,132.48
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-08-31,F:Free,,A:Normal value,129.86
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-09-30,F:Free,,A:Normal value,132.51
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-10-31,F:Free,,A:Normal value,134.18
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-11-30,F:Free,,A:Normal value,135.86
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2017-12-31,F:Free,,A:Normal value,139.34
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-01-31,F:Free,,A:Normal value,128.09
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-02-28,F:Free,,A:Normal value,124.63
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-03-31,F:Free,,A:Normal value,125.6
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-04-30,F:Free,,A:Normal value,130.18
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-05-31,F:Free,,A:Normal value,117.66
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-06-30,F:Free,,A:Normal value,110.23
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-07-31,F:Free,,A:Normal value,109.66
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-08-31,F:Free,,A:Normal value,107.35
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-09-30,F:Free,,A:Normal value,89.6
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-10-31,F:Free,,A:Normal value,94.83
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-11-30,F:Free,,A:Normal value,100.71
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2018-12-31,F:Free,,A:Normal value,100.06
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-01-31,F:Free,,A:Normal value,102.32
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-02-28,F:Free,,A:Normal value,102.77
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-03-31,F:Free,,A:Normal value,100.97
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-04-30,F:Free,,A:Normal value,99.46
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-05-31,F:Free,,A:Normal value,100.01
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-06-30,F:Free,,A:Normal value,103.68
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-07-31,F:Free,,A:Normal value,108.55
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-08-31,F:Free,,A:Normal value,94.5
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-09-30,F:Free,,A:Normal value,92.48
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-10-31,F:Free,,A:Normal value,91.97
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-11-30,F:Free,,A:Normal value,93.53
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2019-12-31,F:Free,,A:Normal value,95.94
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-01-31,F:Free,,A:Normal value,97.27
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-02-29,F:Free,,A:Normal value,98.62
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-03-31,F:Free,,A:Normal value,103.82
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-04-30,F:Free,,A:Normal value,105.2
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-05-31,F:Free,,A:Normal value,105.36
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-06-30,F:Free,,A:Normal value,100.85
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-07-31,F:Free,,A:Normal value,99.37
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-08-31,F:Free,,A:Normal value,99.32
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-09-30,F:Free,,A:Normal value,98.61
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-10-31,F:Free,,A:Normal value,99.57
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-11-30,F:Free,,A:Normal value,97.42
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2020-12-31,F:Free,,A:Normal value,94.6
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-01-31,F:Free,,A:Normal value,94.27
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-02-28,F:Free,,A:Normal value,94.54
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-03-31,F:Free,,A:Normal value,98.47
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-04-30,F:Free,,A:Normal value,99.69
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-05-31,F:Free,,A:Normal value,99.29
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-06-30,F:Free,,A:Normal value,99.48
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-07-31,F:Free,,A:Normal value,102.51
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-08-31,F:Free,,A:Normal value,104.5
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-09-30,F:Free,,A:Normal value,106.68
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-10-31,F:Free,,A:Normal value,110.67
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-11-30,F:Free,,A:Normal value,111.9
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2021-12-31,F:Free,,A:Normal value,115.15
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-01-31,F:Free,,A:Normal value,115.79
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-02-28,F:Free,,A:Normal value,114.98
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-03-31,F:Free,,A:Normal value,117.28
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-04-30,F:Free,,A:Normal value,118.56
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-05-31,F:Free,,A:Normal value,122.45
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-06-30,F:Free,,A:Normal value,123.8
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-07-31,F:Free,,A:Normal value,131.19
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-08-31,F:Free,,A:Normal value,131.53
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-09-30,F:Free,,A:Normal value,133.64
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-10-31,F:Free,,A:Normal value,134.94
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-11-30,F:Free,,A:Normal value,131.64
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2022-12-31,F:Free,,A:Normal value,127.38
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-01-31,F:Free,,A:Normal value,125.59
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-02-28,F:Free,,A:Normal value,126.64
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-03-31,F:Free,,A:Normal value,129.18
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-04-30,F:Free,,A:Normal value,128.93
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-05-31,F:Free,,A:Normal value,130.57
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-06-30,F:Free,,A:Normal value,128.1
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-07-31,F:Free,,A:Normal value,125.73
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-08-31,F:Free,,A:Normal value,117.91
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-09-30,F:Free,,A:Normal value,122.72
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-10-31,F:Free,,A:Normal value,135.02
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-11-30,F:Free,,A:Normal value,147.87
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2023-12-31,F:Free,,A:Normal value,100.9
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2024-01-31,F:Free,,A:Normal value,94.77
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2024-02-29,F:Free,,A:Normal value,106.75
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2024-03-31,F:Free,,A:Normal value,116.74
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2024-04-30,F:Free,,A:Normal value,126.14
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2024-05-31,F:Free,,A:Normal value,128.45
"BIS,WS_EER,1.0",M.R.B.AR,M:Monthly,R:Real,B:Broad (64 economies),AR:Argentina,"Index, 2020 = 100",,2024-06-30,F:Free,,A:Normal value,133.7
